BeitragsID,Titel,Text,main_category_level1,URL,Erstellt,level2_unfavourable_switching,level2_new_traffic_light_addition,level2_remove_traffic_light,level2_lighting_is_missing,level2_faulty_lighting,level2_signage_of_cycle_path_missing_poorly_visible,level2_marking_of_cycle_path_missing_poorly_visible,level2_no_or_too_few_parking_facilities,level2_unsuitable_parking_facilities,level2_obstruction_due_to_stationary_objects,level2_cycle_path_permanently_parked,level2_cycle_path_often_blocked,level2_access_to_cycle_path_only_with_detour,level2_open_one-way_street_for_cycling,level2_check_mandatory_use_of_cycle_path,level2_safe_road_crossing_is_missing,level2_lack_of_visibility,level2_unclear_traffic_routing,level2_new_cycle_path,level2_cycle_path_use_in_both_directions,level2_set_up_road_with_priority_for_cycling,level2_speed_limit,level2_rule-adverse_behaviour,level2_unevenness_flaws_or_cracks,level2_too_narrow_width,level2_repeatedly_dirt_or_water_on_cycle_path,level2_passages_with_excessive_height_differences,level2_other_notices,level2_missing_local_reference,level2_deficiency_report,Dataset,level1_traffic_lights,level1_lighting,level1_signage,level1_bicycle_parking,level1_obstacles,level1_cycling_traffic_management,level1_cycle_path_quality,level1_misc
M1565,Berg- und Talfahrt,"Aufgrund des Höhenunterschiedes an jeder Ein-/Ausfahrt hebt es einem auf dem Radweg regelmäßig alle 10m aus dem Sattel und die Einkäufe im Korb machen sich selbstständig. Am erträglichsten fährt es sich als Radfahrer rechtswidrig auf dem Fußgängerweg oder auf der breiten und glatt asphaltierten Straße. Ein Bürgersteig der den Höhenunterschied direkt am Rinnstein vollständig aufhebt, wie bei den neugebauten Straßenabschnitte, wäre die beste aber auch kostenintensivste Lösung. Alternativ: Da die Straße unverhältnismäßig breit ist, könnten neben den parkenden Autos breite Fahrradstreifen und eine Mittellinie für Autofahrer eingezeichnet werden.",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/berg-und-talfahrt,2017-09-16T16:07:18+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,M,0,0,0,0,0,1,1,0
M1566,Radweg endet im ParkstreifenDer,"Der gute Verbindungsweg zwischen Buschstraße und Rathausallee endet an der Buschstraße ohne abgesenkten Bordstein im Parkstreifen, wo meist Autos stehen.",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-endet-im-parkstreifender,2017-09-16T16:54:53+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,M,0,0,0,0,0,0,1,0
M1567,selbst die Planung ist schon verschwendung,"Da die Radwegbenutzungspflicht in großen teilen aufgehoben wurde, kann die Stadt das geplante Geld an anderer Stelle sinnvoller ausgeben.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/selbst-die-planung-ist-schon-verschwendung,2017-09-16T17:38:15+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,M,0,0,0,0,0,1,0,1
M1568,Radweg entlang des Moersbaches,"Könnte man den Wanderweg südlich vom Jungbornpark entlang des Moersbaches Richtung Stadtmitte bitte für Radfahrer ausbauen? Derzeit ist dieser Weg nur 50 cm breit, von Wurzeln und Gebüsch überwuchert, für Mountainbiker interessant, aber selbst für Wanderer nicht ungefährlich. Diese Strecke ist die kürzeste Verbindung von Stadtmitte nach Repelen fernab von Autoverkehr. Wildromantische Eindrücke vom Moersbach und der umgebenden Flora belohnen den Wanderer oder mutigen Radfahrer. Daher muss diese Strecke unbedingt erhalten, aber auch gepflegt werden. Mit dem Ausbau dieses Radweges wird zur Sicherheit und Erholung der Bürger beigetragen und Moers kann als fahrradfreundliche Stadt weiter punkten.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-entlang-des-moersbaches,2017-09-16T17:48:00+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1569,Gefährliche Einmündung,"Die Einmündung Ruhrorter / Chemmnitzer Str. wird im wesentlichen als Zufahrt zum EDEKA Lager benutzt. Hier biegen besonders viele LKW ab. Als regelmäßiger Rad-Pendler zwischen Schaephuysen und Duissburg habe ich hier schon oft beinahe Unfälle gehabt, weil ich von den Fahrzeugen beim Abbiegen übersehen wurde. Der Eiimündungsbereich muss entschärft werden, vielleicht durch eine deutliche rote Markierung des Fahrradwegs oder durch Wahnhinweise?",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefaehrliche-einmuendung-0,2017-09-16T19:58:05+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1570,Rheinbergerstraße/Baerlerstraße,"Der rote Streifen für Radfahrer wird von sehr vielen Autofahrern ignoriert. Oftmals stehen die Autos direkt auf dem roten Streifen, zurücksetzen des Autos scheint eher selten - bis gar nicht- möglich, man nimmt gerne in Kauf dass der Radfahrer/die Radfahrerin ausweichen oder bremsen muss. Wenn neben dem Radfahrer ein Bus fährt wird es besonders heikel. Vielleicht gibt es für diesen Streifen oder dieses System noch eine bessere Lösung?",level1_obstacles,https://www.raddialog.moers.de/dialoge/moerser-raddialog/rheinbergerstrassebaerlerstrasse,2017-09-16T21:38:17+02:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0,0
M1571,Drückampeln,"An sehr vielen Ampeln werden Radfahrer gezwungen, wegen der Führung des Radweges den Fußgängerüberweg zu benutzen und den Signalknopf zu drücken. Dabei wird häufig eine Phase übersprungen, obwohl die Autofahrer noch nicht Grün haben.",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/drueckampeln,2017-09-16T22:23:00+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,1,0,0,0,0,0,0,1
M1572,Unterführung Orsoyer Allee Eick Ost/Eick West,"Radfahrweg in beide Richtungen freigeben. Es ist teilweise sehr gefährlich Richtung Eick Ost durch die Unterführung zu fahren, besonders zu Hauptverkehrszeiten. Auch eine ausreichende Beleuchtung fehlt.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unterfuehrung-orsoyer-allee-eick-osteick-west,2017-09-16T22:24:01+02:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,M,0,1,0,0,0,1,0,0
M1573,"Radwegbau an der Neukirchner Straße , L398","Radwegbau an der L398 zur sicheren Nutzung der Straße. Kindern ist es bis dato nicht möglich, unbegleitet in die Schule zu fahren. Hohes Verkehrsrisiko mit einer Vielzahl von bereits stattgefundenen Verkehrsunfällen mit Todesfolge.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegbau-der-neukirchner-strasse-l398,2017-09-17T10:02:48+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1574,Zugestellte Radwege,"Zwischen Lintforter Straße 35 (Cafe) und Lintforter Straße 45 (Moschee) sowie auf der anderen Straßenseite sitzen den ganzen Tag Personen mit Stühlen und Sofas (!) auf Bürgersteig und Radwege! Autos werden auf Übergängen, Grünflachen und Radwege geparkt! Gestern standen 1 Motorroller und ein Quad auf Radweg zur Spielhale Tipico und dem Türk Caffe. Sperrmüll und gelbe Säcke liegen oft bis zu 2 Wochen rum, Tonnen werden auf Radweg gestellt - AUTOS parken in Einfahrten zu Geschäften und Wohnhäuser. Selbst das Rad zu schieben ist kaum möglich. Bitte MEHR und auch konsequente Kontrolle und Ahndung der Verstöße! Das ist auch ein Schulweg für unsere Kinder!",level1_obstacles,https://www.raddialog.moers.de/dialoge/moerser-raddialog/zugestellte-radwege,2017-09-17T10:41:47+02:00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0,0
M1575,Drückampeln Kreuzung Krefelder Strasse / Hülsdonker Strasse,"An dieser auch von Radfahrern vielbefahrenen Kreuzung gibt es für die Radfahrer in allen Richtungen Drückampeln. Dadurch ergeben sich teilweise lange Wartezeiten, wenn man kurz vor oder während der eigentlichen Grünphase (die Autos fahren gerade an oder fahren bereits) die Ampel erreicht, dort aber für die Fahrradfahrer rot ist. Vorschlag: Stets Grünphase auch für Radfahrer schalten.",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/drueckampeln-kreuzung-krefelder-strasse-huelsdonker-strasse,2017-09-17T11:35:22+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1,0,0,0,0,0,0,0
M1580,Richtungsfreigabe Radweg Kreuzung Krefelder Straße / Hülsdonker Straße / Neustraße,"Aus der Neustrasse mündet der beschilderte Radweg (vom Kastellplatz kommend und eine der guten Hauptquerungen des Stadtgebietes für Radfahrer) an der Kreuzung Krefelder Straße / Hülsdonker Straße / Neustraße. Um nun auf die Krefelder Strasse südwärts zu gelangen und z.B. das Wohngebiet Hülsdonk zu erreichen, müßte der Radfahrer ordnungsgemäß zunächst die Unterwallstraße, dann die Repelener Strasse und dann die Hülsdonker Strasse überqueren. Dies bedeutet 3 Phasen abwarten und ist wenig praktikabel und wird auch so nicht praktiziert. Vorschlag: Der existierende Radweg von der Hülsdonker Strasse in Richtung Neustrasse / Unterwallstrasse sollte an dieser Kreuzung (und nur im Kreuzungsbreich) auch in die Gegenrichtung als Radweg freigegeben werden, um hier eine reguläre und zügige Verbindung zu erhalten.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/richtungsfreigabe-radweg-kreuzung-krefelder-strasse-huelsdonker-strasse,2017-09-17T11:50:48+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1581,Bordsteinabsenkung zur Erreichung des Radweges Krefelder Strasse gegenüber der Einmündung Hubertustrasse,"Aus der Hubertusstrasse kommend und auf die Krefelder Strasse Richtung Norden / Innenstadt abbiegend, ist der Radweg nur über einen hohen Bordstein zu erreichen, was absteigen und schieben bedeutet. Vorschlag: Absenken des Bürgersteiges an einer Stelle gegenüber der Einmündung, um ein Auffahren auf den Radweg zu ermöglichen.",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/bordsteinabsenkung-zur-erreichung-des-radweges-krefelder-strasse,2017-09-17T11:56:00+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,M,0,0,0,0,0,0,1,0
M1582,Zweite Rad-Querungsmöglichkeit durch den Schlosspark / Freizeitpark,"Aktuell gibt es Innenstadtnah nur eine recht weit südlich gelegnen Rad-Querung durch den Schlosspark / Freizeitpark (Kranichstrasse zu Dr, Hermann-Boschheidgen Strasse. Vorschag: Einrichtung eines kombinierten Rad- / Fußweges statt des reinen Fußweges als Verbindung zwischen Arnulfstrasse (Wohngebiet Hülsdonk) und Gartenstrasse (Wohngebiet südlich & südwestlich der Innenstadt) durch den Schlosspark / Freizeitpark.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/zweite-rad-querungsmoeglichkeit-durch-den-schlosspark-freizeitpark,2017-09-17T12:04:12+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1583,Qualität Radweg verbessern,Der Radweg der Hülsdonkerstrasse stadteinwärts ist im Bereich der Häuser Nr. 77 bis 59 sehr wellig durch viele ältere Hauseinfahrten und unterschiedliche Pflasterungen. Dies wäre zu verbessern.,level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/qualitaet-radweg-verbessern,2017-09-17T12:12:28+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,0,0,0,0,1,0
M1584,Freigabe des Weges am Moersbach zwischen Mühlenstrasse und Liebrechtstrasse / Rheurdter Strasse für Radfahrer,"Der schöne und vom Autoverkehr getrennte Weg entlang des Moersbaches von der Mühlenstrasse zur Liebrechtstrasse / Rheurdter Strasse ist leider für Radfahrer nicht nutzbar, da als Fußweg ausgewiesen. Dies ware eine gute Verbindung von der Innenstadt Richtung Utfort / Repelen und auch zum angrenzenden Berufskolleg. Vorschlag: Freigabe als kombinierter Rad- / Fußweg. (Wäre im übrigen nur eine offizielle Umsetzung der bereits vorhandenen Nutzung).",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/freigabe-des-weges-am-moersbach-zwischen-muehlenstrasse-und,2017-09-17T12:37:47+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1585,Radwegengpass zwichen der A 42 und dem Raiffeisenmarkt (OT Bornheim),Der Radweg Rheinberger Str. in Richtung Moers-Bornheim (zwischen der A 42 und dem Raiffeisen-Markt) stellt im Bereich der Eisenbahnunterführung eine Gefahrenstelle dar. Der Radweg ist verengt und zur Straßenfahrbahn durch Steckreiter gesichert. Die Steckreiter werden immer wieder herausgerissen. Auch sind entgegenkommende Radfahrer erst im Engpass zu sehen. Bei einem Sturz ist der Fall auf die Autofahrbahn mit hoher Wahrscheinlichkeit zu nbefürchten.,level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegengpass-zwichen-der-42-und-dem-raiffeisenmarkt-ot-bornheim,2017-09-17T13:37:51+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,M,0,0,0,0,0,0,1,0
M1586,Für Fahrradfahrer in beiden Richtungen befahrbar,"Beidseitlges befahren der homber str.zwischen kreisverker und busbahnhof. Bis heute, ist die Straße fur Radfaher nur in der Richtung: Kreisverkehr bis Busbahnhof zugelassen.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fuer-fahrradfahrer-beiden-richtungen-befahrbar,2017-09-17T13:39:21+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1587,Ausbau Rudolf-Schloer-Weg,"Sehr geehrte Damen und Herren, nachdem der Rückbau der Sportstätten inzwischenn abgeschlossen worden ist, wurde vor kurzem auch der Fuß- u. Radweg in Richtung Dr.-Hermann-Boschheidgen-Str. wieder herhgestellt. Allerdings wurde versäumt den Weg regelrecht bis zur genannten Straße zu verlängern. Dies ist notwendig, da die vorher vorhandene Stichstraße zu den Sportstätten entfallen ist. Bitte zügig weiterbauen. Am besten Fuß und Radweg soweit wie möglich trennen und die dort vorhanden gewesene Beleuchtung auch wiederherstellen! Es handelt sich umeineder wichtigsten Innenstadtverbindungen für Radfaherer! Mit freundlichen Grüßen Karsten Wendt PS: Die erwünschte Zuordnung nach Kategorienmüsste eien Mehrfachnennung erlauben",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ausbau-rudolf-schloer-weg,2017-09-17T14:18:27+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1588,Schlaglöcher,"Sehr geehrte Damen und Herren, der Radweg Richtung Kapellen ist auf der Höhe van der Valk wegen starker Bodenverwerfungen und Schlaglöcher nicht benutzbar. Die Unterhaltungslast liegt wohl dort bei StraßenNRW. Bitte bei denen daraufhinwirken, dass dort etwas unternommen wird. Schön wäre es, wenn sie keine Schilder mit dem Hinweis 'Wegschäden' aufstellen würden. Danke. Karsten Wendt",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/schlagloecher,2017-09-17T14:27:45+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,0,0,0,0,1,0
M1589,Radfahrer1,"1) wenn der Grafschafter Radweg kleinere Straßen überquert, Zebrastreifen für Fußgänger 2) Fahrradfahren im Stadtpark erlauben 3) Fußgängerampeln zum Drücken: wenn die Autofahrer grün haben dann auch grün für Radfahrer, die dann nicht erst drücken müssen",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radfahrer1,2017-09-17T14:40:52+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,M,1,0,0,0,0,1,0,1
M1590,Kein Radweg viele Gefahren,Der Liefer- und Kundenverkehr an dieser Straße sowie die beidseitig parkende Fahrzeuge machen es den Eadfahrern schwer. Viele weichen auf den Gehweg aus.,level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/kein-radweg-viele-gefahren,2017-09-17T17:04:42+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1591,Keine Fahradwegeführung,"An einer so großen Kreuzung am Ende des Autobahnzubringers gibt es weder Fahrradwege, die über die Kreuzung führen, noch eineTrennung von Fußgängern und Radfahrern, die den Zubringer überqueren, um zum Lidl zu gelangen.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/keine-fahradwegefuehrung,2017-09-17T17:36:45+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1592,Gefahrenbereich,"Stark befahrene Strasse mit PKW Geschwindigkeitsbeschränkung von max. 70 km, von der Einmündung der Kaldenhausener Strasse bis Luiter Strasse kein Fahrradweg vorhanden - Gefahr für Fahrradfahrer",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenbereich,2017-09-17T17:47:26+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1593,Kennzeichnung der Radwege,"Nachdem in Moers viele Schilder entfernt worden sind (blaue Schilder mit dem Fahrradsymbol), sind Fußgängerwege (die nicht von Radfahren benutzt werden dürfen) von den geteilten Rad-/Fußgängerwegen nicht mehr zu unterscheiden. Viele Radfahrer wissen daher oft nicht, wie sie wann welchen Weg in welche Richtung benutzen dürfen/können/müssen. Hier ist dringend breite Aufklärung erforderlich.",level1_signage,https://www.raddialog.moers.de/dialoge/moerser-raddialog/kennzeichnung-der-radwege,2017-09-17T17:48:25+02:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,0,0,1,0,0,0,0,1
M1594,Gefahrenbereich,"Stark befahrene Strasse mit PKW Geschwindigkeitsbeschränkung von max. 70 km, vom Ende an der Bahnhofstrasse bis Am Klömpkenshof, wegen Einmündung zur Autobahn-Auffahrt und -Abfahrt und parkender PKW in diesem Bereich - Gefahr für Fahrradfahrer",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenbereich-0,2017-09-17T17:51:38+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1595,Ampel Drücker für Radfahrer und Fußgänger,"Alle Ampel mit einem DrucKnopf sind ein Nachteil für Fußgänger und Radfahrer, wenn man 1 sek zu spät drückt muss man oft warten bis einmal die Ampel komplett ihren Schaltkreise durchlaufen hat. Deshalb bei Ampel grün für Autos, dasselbe auch für Radfahrer.",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampel-druecker-fuer-radfahrer-und-fussgaenger,2017-09-17T18:28:12+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1,0,0,0,0,0,0,0
M1596,Beleuchtung,"Hallo, ich wohne in Eick-Ost und fahre sehr oft mit dem Rad in die Stadt nach Moers. Leider ist der Radweg an der Rheinberger Str. sehr schlecht bis gar nicht beleuchtet. Weiterhin bestehen einige Unebenheiten und ganz oft wächst das Unkraut z.B. Brennnessel und Dornen bis auf den Radweg. Aus diesem Grund ist es auch nicht ungefährlich ihn im dunkeln zu benutzen. Da es die einzige Möglichkeit ist von Eick nach Moers zu fahren, sollte dieser Radweg auch in Ordnung sein, oder sind Sie anderer Meinung?",level1_lighting,https://www.raddialog.moers.de/dialoge/moerser-raddialog/beleuchtung,2017-09-17T18:34:16+02:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,1,0,0,0,0,1,0
M1598,"Gefahrenbereich an der Bushalte stelle Moers - Bahnhof am Bushaltesteig 3 der Buslinien 4, 911, 912, 913, 921","Die Bushaltestelle Moers - Bahnhof am Bushaltesteig 3 der Buslinien 4, 911, 912, 913, 921 in Richtung Repelen, Ruhrort, DU-Rheinhausen, Rheinberg und DU-Hbf ist für Fahrradfahrer, Fußgänger und für Personen, die auf den Bus warten eingroßer Gefahrenbereich. An diesem Bussteig führt der Fahrradweg über den gesamten Bussteig 3 von der Ausfahrt des sogenannten Busbahnhofes bis fast zur Eisenbahnunterführung. Links des Fahrradweges stehen auf den Bus Wartende, morgen und abends Schüler und Berufstätige, Mütter mit Kinderwagen, Senioren mit Rollstuhl oder Rollatoren. Rechts der Fußgängerweg (in beide Richtungen begangen). Wenn es möglich ist, sollte dort, wie am gegenüber liegenden Bussteig 2, ein Wartehäuschen errichtet werden und der Fahrradweg müsste darum geleitet werden. Dazu müsste der Zaun, der nach dem Abriss der Kioske aufgebaut worden ist, auf die freigewordenen Fläche über gesamte Länge des Bussteiges verlegt werden, um Platz zu schaffen. Da der Bussteig 3 der am meisten frequentierte ist, sollte man darüber nachdenken, ob es nicht besser wäre, die dort haltenden Buslinien auf die Bussteige 4a - 4c und 5a - 5c zu verlegen. Dafür ist doch seinerzeit der Busbahnhof mit seinen beiden Haltebuchten mit 6 Bussteigen angelegt worden. Oder? Dort sollte der eigentliche Busbetrieb über die Bühne gehen, nicht entlang der Homberger Str. Zudem führt die Ampelregelung an der Essenberger Str. / Klever-/Xantener Str./Homberger Str. und Busbahnhof / Vinzenzstr. zur Verstopfung.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenbereich-der-bushalte-stelle-moers-bahnhof-am-bushaltesteig-3-der,2017-09-17T19:20:34+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1599,genauere Radweg-Führung in Holderberg an der Ampel Rtg. Kapellen,"Guten Tag. Auf dem Weg zum Apfelfest suchte ich einen Radweg von Moers Mitte aus Richtung Kapellen fahrend schon einmal rechts auf Höhe der Eissporthalle vergeblich. Hatte mich nun an das Linksfahren gewöhnt, als ich hinter der Moerser Str. 92 an der Ampel in Holderberg plötzlich rechts einen Radweg beginnen sah. Ich überquerte also die Straße, da ja gegen das Linksfahren in Moers gerade auch eine Initiative lief. Jedoch endete der Radweg direkt nach 25m wieder, so dass ich ein zweites Mal die Straße kreuzen musste. Eine genauere Radweg-Angabe an der Stelle wäre hilfreich. Vielleicht einfach die Markierung rechts wegnehmen, damit man nicht binnen 25m zwei Mal rüber und nüber muss. Danke.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/genauere-radweg-fuehrung-holderberg-der-ampel-rtg-kapellen,2017-09-17T20:02:07+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
